geoname,geonum,b25077001,b25077_moe001,b19013001,b19013_moe001
2,1080690026002,330300,32184,68179,14617
3,1080690026003,418600,32282,86902,16353
4,1080690026004,416200,53858,90446,16469
1,1080690027001,233200,54868,37295,15246
2,1080690027002,204500,52699,65637,14132
3,1080690027003,259600,28476,43041,19959
4,1080690027004,252300,21969,93026,25217
1,1080690028011,320800,185964,59274,9939
2,1080690028012,282700,21703,70000,26588
3,1080690028013,365300,57730,56346,12393
1,1080690028021,343400,25198,54179,14287
2,1080690028022,345900,22888,45000,33657
3,1080690028023,284000,125735,51908,18076
4,1080690028024,451900,155840,49904,23538
1,1080690028031,,,43984,15328
1,1080710001001,131500,45852,41667,9962
2,1080710001002,136500,60256,38580,9851
3,1080710001003,130500,24995,43368,10524
1,1080710002001,99500,47474,23942,7050
2,1080710002002,157700,18193,51577,4341
3,1080710002003,123500,30419,59844,8654
1,1080710003001,170000,90508,46250,16606
2,1080710003002,269600,46965,46250,15879
3,1080710003003,246600,77119,53167,6561
1,1080710004001,99200,56746,40660,12923
2,1080710004002,190800,23817,76389,17624
3,1080710004003,153400,108557,31793,14435
1,1080710005001,165900,64968,31607,18598
2,1080710005002,98200,21014,38798,13641
1,1080710008001,116600,8943,44500,10203
2,1080710008002,160200,12843,56250,10943
3,1080710008003,226200,25869,63750,16756
1,1080739617001,135300,20329,36719,9695
2,1080739617002,84500,23955,43958,21155
3,1080739617003,121400,31176,,
1,1080739618001,85800,18874,34861,7248
2,1080739618002,158300,29952,45192,9519
1,1080759659001,143300,36271,60972,7177
1,1080759660001,146200,19732,52434,6554
1,1080759661001,181300,14961,61985,32310
2,1080759661002,69500,30379,38710,4348
3,1080759661003,,,23557,6702
4,1080759661004,136400,28821,31250,13287
5,1080759661005,98800,13720,23452,17106
1,1080759662001,117300,34371,56667,10348
2,1080759662002,76400,7267,50185,11292
3,1080759662003,79400,7431,21625,7616
1,1080759663001,161900,39205,35722,5598
2,1080759663002,95800,14583,48043,25696
3,1080759663003,156000,11607,51944,16781
4,1080759663004,138200,7381,40870,10534
1,1080759664001,113900,8712,50341,3654
2,1080759664002,262500,166106,61000,33151
1,1080770002001,300900,66848,39250,12199
2,1080770002002,217400,87086,23854,5661
1,1080770003001,194900,51375,53015,37647
2,1080770003002,168200,8861,27813,5287
1,1080770004001,239600,16636,65129,18999
2,1080770004002,188900,33642,64917,14635
3,1080770004003,135000,51859,35923,6775
4,1080770004004,26900,5917,26597,6902
1,1080770005001,170800,22387,20304,3204
2,1080770005002,185000,21854,28269,3869
1,1080770006011,194800,34077,39464,7184
2,1080770006012,203100,107152,41719,23847
3,1080770006013,168300,19473,34950,7424
1,1080770006021,,,50129,3565
2,1080770006022,129800,10726,27500,11875
3,1080770006023,153200,14339,20750,6842
4,1080770006024,149000,33273,41111,24092
5,1080770006025,115200,64707,31867,3633
1,1080770007001,90100,38279,29182,13709
2,1080770007002,156800,9753,29333,18332
3,1080770007003,160700,6861,46189,10178
1,1080770008001,153900,12456,51335,11865
2,1080770008002,118600,19450,50391,15529
3,1080770008003,197900,21720,59886,13731
1,1080770009001,174800,25496,50476,4761
1,1080770010011,287900,20182,74345,19364
2,1080770010012,247300,42687,35125,8324
3,1080770010013,230100,20831,56941,11219
1,1080770010021,333500,64587,84943,15100
2,1080770010022,205400,91988,33643,17416
3,1080770010023,237600,19050,71734,7228
4,1080770010024,270800,77177,74904,31181
1,1080770011011,188400,11528,66299,12534
2,1080770011012,155200,14109,42292,14540
3,1080770011013,146400,46245,27373,17181
4,1080770011014,155900,20410,21425,5701
5,1080770011015,150000,16309,48104,7870
1,1080770011021,176900,21449,62153,24767
2,1080770011022,176500,21352,35294,9003
3,1080770011023,186500,13911,67961,32449
4,1080770011024,194600,11147,52460,13933
1,1080770012001,328500,29854,62212,27827
2,1080770012002,339800,67073,81875,16216
1,1080770013011,164100,9903,39408,19567
2,1080770013012,173700,60933,42788,11886
3,1080770013013,175900,32679,14210,8619
4,1080770013014,140000,11522,47563,7605
5,1080770013015,117700,47765,18339,11405
6,1080770013016,155800,13917,75109,34550
1,1080770013021,225600,15466,61034,9799
2,1080770013022,165600,22506,57250,20522
3,1080770013023,196200,24774,50378,5402
1,1080770014021,238700,22942,64595,9576
2,1080770014022,331900,33767,78333,42505
3,1080770014023,367800,42129,68906,15327
1,1080770014031,264500,36172,76630,11611
2,1080770014032,177400,48186,50250,17284
1,1080770014041,314900,51996,86193,25178
2,1080770014042,367100,46553,76386,11448
1,1080770015011,149900,23675,59395,11630
2,1080770015012,216400,70030,51900,10537
3,1080770015013,136100,13354,,
4,1080770015014,192400,16715,56137,6709
5,1080770015015,221900,8359,75139,30380
1,1080770015021,291100,63873,51917,24660
2,1080770015022,374200,66484,49973,24510
3,1080770015023,388800,72052,76765,42853
1,1080770016001,380300,56418,77059,45250
2,1080770016002,313200,26092,77102,9369
1,1080770017021,354900,89197,59205,18316
2,1080770017022,161200,20192,44299,9469
3,1080770017023,179800,45504,36382,17095
4,1080770017024,267000,67140,73625,8351
1,1080770017031,192500,71077,44167,11043
2,1080770017032,137900,15465,50714,6474
3,1080770017033,189800,16829,55128,17877
1,1080770017051,109100,20341,53214,50960
2,1080770017052,163600,74568,23393,4604
3,1080770017053,118800,13295,35464,3250
1,1080770017061,154300,17215,37807,4046
2,1080770017062,115600,105068,24853,20513
1,1080770017071,,,36023,24819
2,1080770017072,141600,14883,67772,7898
3,1080770017073,168500,15738,60932,22292
1,1080770018001,217200,26169,50441,7080
2,1080770018002,266600,24928,60781,9738
1,1080770019001,305600,31865,68232,11313
2,1080770019002,256900,34015,60886,9381
1,1080799736001,277100,26844,48125,8932
1,1080810003001,296100,49227,62328,12812
2,1080810003002,212500,27020,72422,8060
1,1080810004001,161800,90855,38750,21576
2,1080810004002,108400,16012,54327,8087
3,1080810004003,151100,105911,28456,8980
4,1080810004004,197700,18213,36146,13216
5,1080810004005,221100,51951,56458,21301
1,1080810005001,164400,29578,56750,20486
2,1080810005002,145700,26309,53281,16674
3,1080810005003,169100,9910,81250,3730
4,1080810005004,98300,29679,41250,12252
5,1080810005005,85600,71490,39271,18731
6,1080810005006,151400,39112,45395,7716
1,1080810006001,103000,42915,32083,11770
2,1080810006002,198400,165068,55750,22857
1,1080839411001,114500,15552,30219,3106
2,1080839411002,109400,16394,29000,5035
1,1080839690001,223700,29625,50833,27856
2,1080839690002,265300,23433,43750,18908
1,1080839691001,222100,60612,58194,24877
2,1080839691002,232800,19682,47500,6285
1,1080839692001,233100,43182,41477,11972
2,1080839692002,252600,45196,51938,15895
1,1080839693001,160000,31363,63030,23887
2,1080839693002,218400,32723,53491,7300
3,1080839693003,131900,34356,44854,18050
4,1080839693004,138300,60481,39698,24810
5,1080839693005,155100,18601,35446,21975
6,1080839693006,271100,151928,67250,51531
7,1080839693007,,,30524,9765
1,1080839694001,161100,26205,37083,8529
2,1080839694002,,,29145,2494
3,1080839694003,147000,126070,47857,14974
4,1080839694004,130700,51794,40489,7548
1,1080839696001,175400,37366,59494,8140
2,1080839696002,125800,48187,32569,5306
3,1080839696003,161500,70342,45357,7692
1,1080859661001,150700,25425,47917,12417
2,1080859661002,128800,37120,34881,4675
3,1080859661003,303800,245682,50375,10642
1,1080859662011,243800,52847,45750,10121
2,1080859662012,195100,27813,26474,15830
1,1080859662021,182400,28925,56012,7642
2,1080859662022,96600,15717,35612,8445
3,1080859662023,246200,69398,34040,2607
1,1080859663001,111700,22259,40035,6982
2,1080859663002,111400,29504,16772,2106
3,1080859663003,131200,11502,41566,6618
4,1080859663004,139700,15899,36695,10514
5,1080859663005,117500,38010,39856,9850
1,1080859664001,162700,16390,,
2,1080859664002,158500,12311,26429,10946
3,1080859664003,123700,88423,39010,17527
4,1080859664004,199600,28206,24643,12741
5,1080859664005,196200,13382,50486,18107
1,1080859665011,325500,49831,66250,21159
2,1080859665012,248500,41654,57500,23531
3,1080859665013,356800,75865,66417,22943
1,1080859665021,248700,33209,59577,15193
2,1080859665022,178100,54369,44853,16294
3,1080859665023,233000,44425,60598,22059
1,1080859665031,168100,22033,39342,11130
2,1080859665032,227200,39623,52750,7762
1,1080859666011,247000,42555,55050,10588
2,1080859666012,150500,14504,28668,7942
3,1080859666013,101300,96789,46002,1251
4,1080859666014,186300,60514,49875,19874
1,1080859666021,290800,71669,73421,13382
2,1080859666022,275200,27565,54464,8570
3,1080859666023,318700,76430,47647,22570
1,1080870001001,308700,43948,88565,4862
2,1080870001002,178700,28973,68636,32082
3,1080870001003,126300,15640,45625,19345
1,1080870002001,267000,25331,50451,10066
2,1080870002002,143500,13453,44464,6918
3,1080870002003,211700,17303,52037,9449
1,1080870003001,108200,31094,48244,5335
1,1080870004001,139500,11603,42875,15765
2,1080870004002,117700,10843,42118,6892
3,1080870004003,157700,13313,27292,7492
1,1080870005001,110900,19194,36719,8802
2,1080870005002,110900,22401,38421,20990
3,1080870005003,118200,8960,67813,31973
1,1080870006001,182100,96766,55096,12608
2,1080870006002,162800,24633,52098,20834
3,1080870006003,11900,2445,31652,17219
4,1080870006004,,,43467,20637
5,1080870006005,146500,16599,65625,23866
1,1080870007001,89300,71633,39653,18909
2,1080870007002,160400,34538,50205,10015
3,1080870007003,117100,28957,44318,35900
4,1080870007004,151400,26010,52788,24232
5,1080870007005,116700,95303,34063,15501
1,1080870008001,174800,31547,55104,9992
2,1080870008002,174400,28826,54583,14227
1,1080899680001,114300,14334,41607,12675
2,1080899680002,69500,15991,25139,7182
1,1080899681001,78900,14529,24038,14919
2,1080899681002,68000,14030,20694,12497
3,1080899681003,57700,10716,22614,3876
1,1080899682001,102100,14650,44000,29568
2,1080899682002,152200,39396,49167,29748
3,1080899682003,81200,23476,31683,13217
1,1080899683001,139100,36920,42258,10187
2,1080899683002,112900,10066,44792,13043
3,1080899683003,119400,26926,39063,4866
4,1080899683004,102600,19042,22422,16437
1,1080899684001,86600,16136,34079,4353
1,1080899685001,142600,27319,48603,7295
2,1080899685002,72600,13282,32083,11247
1,1080899686001,60600,12909,37587,13013
2,1080899686002,72200,45602,23713,14099
3,1080899686003,88300,25323,20444,9973
4,1080899686004,91200,47417,19787,12465
5,1080899686005,85800,21968,58000,45226
1,1080919676001,370600,72139,72143,3860
2,1080919676002,494800,61822,57188,7740
3,1080919676003,386200,57307,51635,13330
4,1080919676004,354400,26882,61767,3994
1,1080930001001,250800,34751,62371,13531
2,1080930001002,247600,22431,72171,10765
3,1080930001003,234800,75122,39435,5106
1,1080930002001,247600,22547,86705,18709
2,1080930002002,250200,23531,60625,15147
1,1080930003001,235800,26334,50599,4130
2,1080930003002,258300,68344,,
1,1080930004001,206500,61266,56719,10666
2,1080930004002,286100,27750,101653,31012
1,1080930005001,214400,76158,42321,30294
2,1080930005002,263700,33201,36214,4139
3,1080930005003,192400,43459,34125,19451
1,1080959676001,234600,146590,46458,35994
2,1080959676002,159400,24243,41756,8763
3,1080959676003,139500,26393,40313,11975
4,1080959676004,96700,26257,54286,19146
1,1080959677001,119800,23074,45500,7778
2,1080959677002,97500,13656,43056,9810
1,1080970001001,469600,65388,56125,15332
2,1080970001002,,,83000,49781
3,1080970001003,1456900,1140534,82974,30826
4,1080970001004,612300,111632,84732,61720
5,1080970001005,1045300,817356,58125,41377
1,1080970004011,1535700,734441,66883,56725
2,1080970004012,604200,253232,76838,28260
3,1080970004013,182300,34944,52214,27971
4,1080970004014,200600,54428,52768,20157
1,1080970004021,,,76114,22431
2,1080970004022,,,86815,16608
1,1080970005001,580900,248947,78393,18965
2,1080970005002,344600,236806,54239,21209
1,1080990001001,164000,26290,59653,4022
2,1080990001002,80600,22066,42857,9707
1,1080990002001,34700,7716,20625,8020
2,1080990002002,44500,5446,31204,4241
1,1080990003001,,,,
2,1080990003002,77000,18907,54021,14045
3,1080990003003,108100,44067,44875,22624
4,1080990003004,170000,91429,95128,32008
5,1080990003005,108000,14472,52426,25699
6,1080990003006,74100,11384,34011,2544
1,1080990006001,120400,47695,42150,5042
2,1080990006002,76300,31769,37692,12633
1,1080990007001,70600,7616,32841,7503
2,1080990007002,114300,13452,42941,3551
1,1081010001001,220500,48143,40481,21851
2,1081010001002,107800,27882,18750,16334
3,1081010001003,111300,18897,46117,5738
1,1081010002001,74000,16417,29336,6586
2,1081010002002,68400,5729,28837,5970
1,1081010003001,,,,
1,1081010004001,93400,14440,37279,21106
2,1081010004002,98500,17530,40333,6690
3,1081010004003,79200,13132,29129,6125
1,1081010005001,88400,10504,31741,5721
2,1081010005002,122500,47466,50250,18509
3,1081010005003,90900,22170,33375,13081
1,1081010006001,,,13611,12270
2,1081010006002,71600,25665,25694,4564
3,1081010006003,70000,24732,16154,5095
1,1081010008001,80900,13915,32533,13136
2,1081010008002,57900,5796,25583,8133
3,1081010008003,59000,30226,21172,10614
1,1081010009021,151000,62606,34861,14911
2,1081010009022,116200,10213,31250,13343
3,1081010009023,120700,13255,46838,7119
4,1081010009024,119000,17275,18750,12352
5,1081010009025,153100,13591,41771,13669
1,1081010009031,,,,
1,1081010009041,148400,29686,46500,20148
2,1081010009042,102600,10190,28750,13430
3,1081010009043,109100,10009,24928,6020
1,1081010009051,160200,19971,29583,4441
2,1081010009052,145800,36442,25238,12392
1,1081010010001,73100,16325,22917,7055
2,1081010010002,71400,9255,30593,10736
3,1081010010003,84500,14238,35774,20206
4,1081010010004,74700,8179,19185,5988
1,1081010011001,52000,17649,19293,6155
2,1081010011002,72700,19028,16283,8910
3,1081010011003,79300,12239,22750,22713
1,1081010012001,64900,4090,22181,11330
2,1081010012002,63200,13045,19265,3783
1,1081010014001,74500,3635,18008,3361
1,1081010015001,99500,11152,28750,8783
2,1081010015002,133500,13379,49732,8794
1,1081010016001,180100,16714,47400,7621
2,1081010016002,117700,15083,53571,15230
1,1081010017001,113200,9285,30278,10498
2,1081010017002,139000,4654,51058,24242
3,1081010017003,147800,9168,64886,8964
1,1081010018001,92200,6706,35078,10570
2,1081010018002,100600,20521,33000,18652
3,1081010018003,103000,7763,39412,18528
1,1081010019001,146200,42114,31691,9627
2,1081010019002,90300,6731,24779,5346
1,1081010020001,73100,8626,25580,14371
2,1081010020002,81000,18139,27625,14852
3,1081010020003,72300,27940,31900,7814
4,1081010020004,80600,17168,19497,4680
1,1081010021001,68700,5518,25263,9716
2,1081010021002,69100,18105,34702,17862
1,1081010022001,82400,4469,23452,4284
2,1081010022002,76800,5332,39808,9533
1,1081010023001,85500,5729,29063,11207
2,1081010023002,94500,21528,30417,14068
3,1081010023003,95300,11998,28931,1505
4,1081010023004,134500,20887,29202,6497
1,1081010024001,88500,7355,32981,5692
2,1081010024002,87800,8952,30903,14428
1,1081010025001,97300,16608,31083,6357
2,1081010025002,84800,10729,34500,13724
3,1081010025003,77900,7099,32639,9325
1,1081010026001,86800,3379,25625,10774
2,1081010026002,85200,19438,20321,5602
3,1081010026003,103700,12579,26202,8869
1,1081010027001,107500,9188,31852,11394
2,1081010027002,94900,12795,40234,5568
3,1081010027003,121000,11509,68804,43628
4,1081010027004,130000,15985,37961,12023
5,1081010027005,114400,20884,24573,24053
6,1081010027006,115500,12398,,
1,1081010028011,112900,7439,33963,18439
2,1081010028012,107600,6101,41202,2374
3,1081010028013,118400,14964,43631,8038
4,1081010028014,140600,12209,32031,12408
5,1081010028015,137000,6380,31563,18299
1,1081010028021,220400,31228,64861,20671
2,1081010028022,88600,24318,34444,8960
3,1081010028023,156200,6739,38148,10094
1,1081010028041,173800,26369,52367,12375
2,1081010028042,174100,34515,56862,11342
3,1081010028043,266900,60182,66810,13628
1,1081010028061,272300,44212,66891,16312
2,1081010028062,169000,18115,62396,16208
3,1081010028063,181500,39451,65368,28498
1,1081010028071,182200,13330,49464,13846
2,1081010028072,144800,7230,52778,21289
3,1081010028073,160300,8240,65671,6768
1,1081010028081,259100,32102,94444,17157
2,1081010028082,228200,7793,91613,15313
1,1081010029011,88100,13422,,
2,1081010029012,90500,27549,37353,8072
1,1081010029031,188000,43155,58672,20530
2,1081010029032,156000,10158,72716,14345
1,1081010029061,219700,14794,82750,17434
2,1081010029062,225300,23589,77500,15017
1,1081010029111,215700,11411,81250,10252
1,1081010029121,155400,10551,57404,23713
1,1081010029131,207800,16014,64803,13028
2,1081010029132,191900,9081,76422,8958
1,1081010029141,142300,9568,76324,8308
2,1081010029142,137300,10901,45625,13928
1,1081010029151,160700,10545,58125,10580
1,1081010029161,114300,8300,39193,10610
2,1081010029162,63500,40724,27181,6669
1,1081010029171,176300,21742,64960,10733
1,1081010029181,173800,17461,64167,16750
2,1081010029182,184000,8168,61759,9986
1,1081010030011,77800,11845,41141,8895
1,1081010030041,187700,12245,83750,11027
2,1081010030042,249500,65605,83750,32244
1,1081010031031,195400,40019,47250,12415
2,1081010031032,78400,45174,27917,13985
1,1081010031041,178900,19082,55375,12568
2,1081010031042,182400,36069,60625,13190
3,1081010031043,161600,14242,64141,13192
1,1081010031051,209900,18682,60729,21774
2,1081010031052,184100,31053,74107,21240
3,1081010031053,189700,14768,61250,8323
1,1081010031061,164200,15640,52500,6809
1,1081010032001,192300,74092,58958,40170
2,1081010032002,176900,39516,48977,12991
3,1081010032003,102400,24567,43203,10452
1,1081010035001,147200,27419,21250,6870
2,1081010035002,,,14954,4181
1,1081010036001,94200,21447,26976,14231
2,1081010036002,86900,11583,32273,11974
1,1081019801001,,,,
1,1081039511001,396700,79457,59219,21926
2,1081039511002,318600,64161,83375,21686
3,1081039511003,190000,38605,40264,5347
4,1081039511004,218300,18835,70833,19673
1,1081039512001,160400,24453,76250,32693
2,1081039512002,140100,17411,52831,4304
3,1081039512003,185100,24088,81705,8680
1,1081059767001,117300,53600,50665,8336
2,1081059767002,130800,23659,24202,10121
3,1081059767003,112100,81384,32273,4652
4,1081059767004,78800,42729,43467,6570
1,1081059768001,61800,17725,28553,5210
2,1081059768002,86700,9634,27763,4526
1,1081059770001,198500,67729,42132,15671
2,1081059770002,206400,42375,46964,17458
3,1081059770003,157500,47570,40556,8317
4,1081059770004,229700,66444,83041,31514
1,1081070001001,615600,72823,81250,15135
2,1081070001002,398400,223257,55375,18421
1,1081070002001,177800,43051,41563,13814
2,1081070002002,265200,17833,73393,5959
1,1081070003001,193300,35567,53125,16408
2,1081070003002,631500,127150,76563,18978
1,1081070004001,731000,92186,116620,16402
2,1081070004002,288500,57689,75708,20726
1,1081070005001,730600,157963,43021,38483
2,1081070005002,685700,107841,51902,26129
3,1081070005003,653800,126082,91420,31748
4,1081070005004,598900,99161,74939,4441
1,1081070006001,465500,117238,59796,27085
2,1081070006002,662100,71056,77188,47311
1,1081070007001,296300,54974,42400,9528
2,1081070007002,421300,149317,49598,26717
3,1081070007003,377300,151708,54554,41602
1,1081070008001,233700,50794,39926,10373
2,1081070008002,326400,46776,65795,16150
1,1081099776001,151000,34073,31319,8281
2,1081099776002,155500,20216,37829,20275
3,1081099776003,204200,29223,33203,7741
1,1081099777001,131000,78628,55395,14667
2,1081099777002,99600,23368,41974,17821
3,1081099777003,73300,11236,25543,4082
1,1081119726001,223200,45583,36324,2185
1,1081139681011,380000,180891,60375,16359
2,1081139681012,863400,388402,62614,15618
1,1081139681021,1072000,325047,46304,9000
1,1081139681031,664600,127679,52173,24900
2,1081139681032,620600,131078,75984,10520
1,1081139682001,241100,49245,46979,4637
1,1081159683001,103300,17178,51875,10860
2,1081159683002,96000,24510,46696,5868
3,1081159683003,78400,10207,33333,8543
1,1081170001001,744700,142805,42301,40377
2,1081170001002,393600,73129,76202,34914
3,1081170001003,481100,47755,70104,55295
4,1081170001004,231300,11043,,
5,1081170001005,,,82989,33280
1,1081170002001,,,65133,44017
2,1081170002002,,,,
3,1081170002003,568800,122605,57292,16027
4,1081170002004,522800,61874,81667,27238
5,1081170002005,354300,53237,44464,17664
1,1081170003001,,,,
2,1081170003002,646800,83366,74729,16269
3,1081170003003,404400,177048,,
4,1081170003004,428000,83595,50673,8446
1,1081170004011,551800,59651,66667,38467
2,1081170004012,394400,237708,75433,22918
3,1081170004013,646500,73793,66510,25958
4,1081170004014,346500,86198,68750,22573
1,1081170004021,574500,110018,72696,27942
2,1081170004022,449500,87016,87679,30371
3,1081170004023,,,137917,103752
4,1081170004024,412200,113191,63942,25615
1,1081190101031,250300,39052,66458,19345
2,1081190101032,258800,16342,95385,25279
3,1081190101033,190200,13342,59271,17570
4,1081190101034,339900,27344,112591,46943
1,1081190101041,174400,26598,48646,8602
2,1081190101042,277700,31914,49938,29766
1,1081190101051,310700,46497,70868,22098
2,1081190101052,258800,65449,53371,14979
3,1081190101053,249700,51369,87404,11822
1,1081190101061,190800,23896,56597,13174
2,1081190101062,268500,72996,79063,31236
3,1081190101063,187800,25322,44125,17276
1,1081190102011,132600,34088,46118,9529
2,1081190102012,198100,81840,55714,9862
1,1081190102021,96000,29892,47000,12868
1,1081219241001,144500,25857,43125,6750
2,1081219241002,119600,13658,44286,6674
1,1081219242001,159200,73959,52446,11534
2,1081219242002,92000,14073,30000,4284
3,1081219242003,103800,13007,48667,5432
1,1081230001001,66100,23004,25635,2960
2,1081230001002,,,16786,11416
3,1081230001003,198200,53455,14167,2556
1,1081230002001,76500,64324,30897,5871
2,1081230002002,,,20288,10889
1,1081230003001,,,,
1,1081230004011,215900,19981,34107,20786
2,1081230004012,169400,24777,64028,11989
3,1081230004013,219300,31129,72396,10383
4,1081230004014,174000,21379,42232,12814
1,1081230004021,115100,28354,38561,12313
2,1081230004022,146700,16739,53528,11906
3,1081230004023,178000,21226,60714,18228
1,1081230005011,75800,42832,15625,3544
2,1081230005012,107000,36746,37174,9407
1,1081230005021,83800,31265,31429,10137
2,1081230005022,98600,28802,23710,5771
1,1081230006001,95800,24865,29808,10446
1,1081230007011,81500,17206,38750,10135
2,1081230007012,90800,28776,63846,34697
1,1081230007031,134700,10269,59233,10438
2,1081230007032,113200,38604,26821,12415
3,1081230007033,34500,24481,38125,8439
1,1081230007041,172800,16898,66310,14034
1,1081230007051,209200,64044,47083,22398
2,1081230007052,286800,109629,47730,16928
1,1081230008001,,,31447,19455
2,1081230008002,106900,21982,17609,11203
3,1081230008003,115800,18737,29000,6077
4,1081230008004,,,28125,13829
1,1081230009001,133900,6365,48775,7880
2,1081230009002,146400,11395,58906,24051
1,1081230010031,126400,59870,24184,6242
2,1081230010032,,,27083,10436
3,1081230010033,,,26699,7473
1,1081230010041,127000,73448,60976,8278
2,1081230010042,98300,14978,27500,7638
3,1081230010043,101100,11614,40700,12424
1,1081230010051,166100,63200,50913,32293
2,1081230010052,24000,20383,50172,33711
3,1081230010053,9999,,28864,18803
4,1081230010054,152500,13013,67676,15297
5,1081230010055,168100,14107,,
6,1081230010056,152200,17547,54865,33566
1,1081230010061,124500,42410,38977,10004
2,1081230010062,148000,15938,51250,23876
3,1081230010063,120800,12686,44688,4661
1,1081230011001,179800,13692,61920,6465
2,1081230011002,169700,28406,75000,9873
3,1081230011003,172200,52556,21797,8664
4,1081230011004,116200,8441,23438,12497
1,1081230012011,140200,7967,23867,9890
2,1081230012012,119200,4658,44120,10044
3,1081230012013,148800,13608,37266,14240
1,1081230012021,170900,11823,49577,10488
2,1081230012022,144400,12463,60195,16845
1,1081230013001,,,39808,15717
2,1081230013002,102200,25645,46418,9977
3,1081230013003,144600,13600,36094,9222
4,1081230013004,113900,24020,58833,30065
1,1081230014041,95000,8303,48654,11038
2,1081230014042,361800,20874,104643,14205
1,1081230014051,183500,33052,49807,9109
2,1081230014052,193200,65190,48929,35825
3,1081230014053,177200,17219,52791,5204
1,1081230014061,219800,20191,69368,7595
1,1081230014071,277100,18702,97177,18122
1,1081230014081,275200,18785,66667,6066
1,1081230014091,199300,34279,73125,24101
2,1081230014092,182600,31774,30610,10073
1,1081230014101,217600,17890,59643,10867
2,1081230014102,232400,32955,78618,14223
1,1081230014111,250300,24466,71094,10936
1,1081230014121,259000,22951,86912,11319
1,1081230014131,136600,23541,60156,9270
2,1081230014132,170500,7923,52303,14906
1,1081230014141,203000,16008,86250,20972
1,1081230014151,209300,19813,89521,6961
1,1081230014161,290200,17645,96719,19348
1,1081230014171,179900,12174,62917,28232
2,1081230014172,27200,5802,32750,8804
1,1081230015001,265000,23814,77344,11714
2,1081230015002,144300,50996,,
3,1081230015003,187500,24370,54297,11383
4,1081230015004,295000,46815,81471,24031
1,1081230016001,239400,25695,79183,14157
2,1081230016002,151900,10574,52404,17549
3,1081230016003,188200,21709,70526,9963
1,1081230017001,127600,12683,40833,11136
2,1081230017002,163700,15858,56563,8127
3,1081230017003,161400,15251,50769,12906
4,1081230017004,293600,42251,62734,27921
1,1081230018001,319300,60800,60684,11972
2,1081230018002,168900,17626,56602,9658
1,1081230019021,229500,21122,71828,9129
2,1081230019022,98200,23813,34638,5541
1,1081230019051,248300,88374,85625,28330
2,1081230019052,117500,33445,35435,6867
3,1081230019053,141400,15269,48178,3926
1,1081230019061,227000,29967,55417,9541
1,1081230019071,307200,85501,68750,16257
2,1081230019072,178700,14721,64900,11661
3,1081230019073,143100,16696,87273,28282
1,1081230019081,,,90878,82750
2,1081230019082,106900,49827,40921,8007
3,1081230019083,123900,49070,40833,9894
1,1081230020041,243800,22080,64943,32360
2,1081230020042,86000,15173,37434,9041
3,1081230020043,166400,12111,47230,15728
1,1081230020051,287800,28987,110000,8823
1,1081230020061,376700,64781,89000,56333
1,1081230020071,170800,13470,64271,28206
2,1081230020072,379200,19913,122461,8883
3,1081230020073,401100,32837,130948,7840
1,1081230020081,434700,41462,89344,18365
2,1081230020082,372700,15766,108611,10067
3,1081230020083,195500,70459,76324,22381
4,1081230020084,343700,16017,112146,6445
1,1081230020091,457100,144704,98942,19520
1,1081230020101,149800,17452,55685,6235
1,1081230020111,360900,30128,139219,21885
1,1081230020121,327800,14274,116010,4359
1,1081230020131,236500,13990,107984,19209
2,1081230020132,,,,
3,1081230020133,244400,10901,101293,9206
1,1081230020141,154500,19071,51948,23157
1,1081230020151,231300,11406,102656,37211
1,1081230020161,191200,22079,61582,14115
1,1081230020171,471700,90629,129063,51373
1,1081230020181,309200,24194,90357,18602
1,1081230020191,70000,25913,64122,18163
2,1081230020192,247900,15136,95111,17562
3,1081230020193,272500,15626,96507,6713
1,1081230020201,235800,12730,70188,25062
2,1081230020202,249900,18481,83750,10391
3,1081230020203,288500,18621,99531,31416
1,1081230020211,367700,70199,82813,33971
1,1081230021011,124500,38127,75121,14728
2,1081230021012,213000,40877,59125,12073
3,1081230021013,215900,18308,70000,10217
4,1081230021014,217900,35344,54792,34388
5,1081230021015,180800,11775,75938,53302
1,1081230021021,236800,9697,85920,6893
2,1081230021022,285800,14903,103897,31892
3,1081230021023,188500,18678,55765,24357
4,1081230021024,237200,40765,55417,29867
1,1081230021031,291500,27778,87934,15006
2,1081230021032,394300,55863,97237,10897
3,1081230021033,354000,27003,101653,28204
4,1081230021034,248600,207271,58000,55880
1,1081230022031,392900,48848,82721,11496
1,1081230022041,347100,67306,72446,49073
2,1081230022042,265000,42216,71688,19484
1,1081230022051,197300,38063,72635,60072
2,1081230022052,183800,17814,42969,12905
3,1081230022053,194900,20424,77344,7797
1,1081230022061,267200,44485,111705,21753
2,1081230022062,195900,15229,55417,15800
1,1081230022071,275700,11926,84432,10097
2,1081230022072,223000,21432,60114,22831
1,1081230022081,435100,34372,90735,26545
2,1081230022082,231200,7491,85227,8174
3,1081230022083,363400,42983,82107,18126
1,1081230022091,371300,37352,85972,18586
1,1081230022101,377600,24769,111250,28994
1,1081230023001,124000,15903,60446,6976
2,1081230023002,344400,56097,58257,9478
3,1081230023003,148800,15008,50855,6739
4,1081230023004,308500,60970,60583,10071
5,1081230023005,541700,121189,92361,81401
1,1081230025011,224700,24208,58929,10068
2,1081230025012,279000,34700,65536,12006
1,1081230025021,180900,68773,63889,10330
